Quality rule id;Quality rule name;Remediation effort (in minutes);Critical;Technologies
1001160;Avoid  PLI Main procedures, PL1 function and PL1 Procedures using GOTO statement (PL1);;TRUE;PLI
1001162;Avoid PLC Copybook using GOTO statement  (PL1);;TRUE;PLC
1001164;Avoid Main procedures using the DATE builtin function (PL1);;FALSE;PLI
1001166;Avoid Main procedures using the DATE builtin Function via include PLC (PL1);;FALSE;PLI
1001168;Avoid Functions and Procedures  not having variable declared on a separate line (PL1);;FALSE;PLI
1001170;Avoid Main Procedures having LEAVE statement (PL1);;FALSE;PLI
1001172;Avoid Programs overriding the *PROCESS statement (PL1);;FALSE;PLI
1001174;Avoid Programs declaring STATIC variables (PL1);;FALSE;PLI
1001176;"Avoid Programs having FIXED without BIN or BINARY or DEC or DECIMAL.The character ""(""  is mandatory. (PL1)";;FALSE;PLI
1001178;Avoid PLI Programs with more then XX Procedures (PL1);;FALSE;PLI
1001180;Avoid PLI Programs with more then 5 internal File structures (PL1);;FALSE;PLI
1001182;Avoid PLI Programs with more then 500 LoC and less then 5 Procedures (PL1);;FALSE;PLI
1001184;Avoid PLI Programs with more than XX lines of code (PL1);;FALSE;PLI
1001186;Avoid PLC Copybook with more than XX lines of code (PL1);;FALSE;PLC
1001188;Avoid PLI Procedures & Functions with more than 100 lines of code (PL1);;FALSE;PLI
1001190;Avoid PLC Procedures & Functions with more than 100 lines of code (PL1);;FALSE;PLC
1021000;Avoid Artifacts with High Cyclomatic Complexity (Python);;FALSE;Python
1021002;Avoid using a web service with Python httplib HTTPConnection inside a loop;;TRUE;Python
1021004;Avoid using a web service with Python requests inside a loop;;TRUE;Python
1021006;Avoid using a web service with Python aiohttp ClientSession inside a loop;;TRUE;Python
1021008;Avoid using a web service with Python urllib.request inside a loop;;TRUE;Python
1021010;Avoid using a web service with Python urllib2 inside a loop;;TRUE;Python
1021012;Avoid using a web service with Python httplib2 Http inside a loop;;TRUE;Python
1021014;Avoid using yield and return with value inside a function;;FALSE;Python
1021016;Avoid weak encryption algorithm (Python);;TRUE;Python
1021018;Avoid catch-all except blocks with empty handlers;;TRUE;Python
1021020;Avoid using wildcard (*) imports;;FALSE;Python
1021022;'Initialize ancestors when overriding __init__';;FALSE;Python
1021024;Avoid return statement in finally block;;FALSE;Python
1021026;Avoid leaving open file resources (Python);;TRUE;Python
1021028;Avoid empty finally block (Python);;TRUE;Python
1021030;Avoid hardcoded network resource names (Python);;FALSE;Python
1021032;Avoid disabling certificate check when requesting secured urls;;TRUE;Python
1021034;Avoid inconsistent initialization when deriving a new exception;;FALSE;Python
1021036;Avoid using eval (Python);;TRUE;Python
1021038;Avoid using exec (Python);;TRUE;Python
1021040;Avoid instance attributes only differing by capitalization;;FALSE;Python
1021042;Avoid hardcoded passwords (Python);;TRUE;Python
1021044;Avoid Python string interpolations to prevent SQL injections;;TRUE;Python
1021046;Avoid Not ... Is;;FALSE;Python
1021048;Protect sensitive data in config files from disclosure;;TRUE;Python
1021050;Avoid using unsecured cookie (Python);;TRUE;Python
1021052;Avoid too long lines;;FALSE;Python
1021054;Avoid long docstring lines;;FALSE;Python
1021056;Missing whitespace after comma;;FALSE;Python
1021058;Avoid superfluous parenthesis;;FALSE;Python
1021060;Avoid trailing whitespace;;FALSE;Python
1021062;Respect variable naming conventions;;FALSE;Python
1021064;Respect function naming conventions;;FALSE;Python
1021066;Respect class naming conventions;;FALSE;Python
1021068;Avoid using global statement;;FALSE;Python
1021070;Avoid Superclass knowing Subclass (Python);;FALSE;Python
1021072;Avoid shadowing class variables;;FALSE;Python
1021074;Avoid manipulating a list while iterating over it;;FALSE;Python
1020450;Ensure catching Javascript error in React components;;FALSE;HTML5
1020452;Avoid empty componentDidCatch blocks;;TRUE;HTML5
1020454;Avoid using React dangerouslySetInnerHTML;;TRUE;HTML5
1020456;"Avoid using ""<script>"" tag in HTML template used by React.js components";;FALSE;HTML5
1008014;Avoid Programs with High Fan-In  (RPG400);;FALSE;RPG400
1008016;Avoid Subroutines with High Fan-In  (RPG400);;FALSE;RPG400
1008018;Avoid Procedures with High Fan-In  (RPG400);;FALSE;RPG400
1008020;Avoid Programs with High Fan-Out  (RPG400);;TRUE;RPG400
1008022;Avoid Subroutines with High Fan-Out  (RPG400);;FALSE;RPG400
1008024;Avoid Procedures with High Fan-Out  (RPG400);;FALSE;RPG400
1008026;Avoid using internally described files  (RPG400);;FALSE;RPG400
1008028;Avoid Programs with High Cyclomatic Complexity  (RPG400);;TRUE;RPG400
1008030;Avoid Subroutines with High Cyclomatic Complexity  (RPG400);;FALSE;RPG400
1008032;Avoid Procedures with High Cyclomatic Complexity  (RPG400);;FALSE;RPG400
1008034;Avoid Subroutines with nested IF  statements  (RPG400);;FALSE;RPG400
1008038;Avoid unreferenced Programs  (RPG400);;FALSE;RPG400
1008040;Avoid unreferenced Subroutines  (RPG400);;FALSE;RPG400
1008042;Avoid undocumented RPG400 Programs  (RPG400);;TRUE;RPG400
1008048;Avoid Programs with a very low comment/code ratio  (RPG400);;FALSE;RPG400
1008054;Avoid Programs with COUNT(*) statement  (RPG400);;FALSE;RPG400
1008056;Avoid Programs With Queries on more than 4 Tables  (RPG400);;FALSE;RPG400
1008058;Avoid Programs With Queries using GROUP BY  (RPG400);;FALSE;RPG400
1008060;Avoid Programs with SELECT * statement  (RPG400);;FALSE;RPG400
1008062;Avoid Programs with Subqueries  (RPG400);;FALSE;RPG400
1008066;Avoid Programs with too many WHERE Clauses  (RPG400);;FALSE;RPG400
1008068;Avoid using NOT EXISTS  (RPG400);;TRUE;RPG400
1008070;Avoid using NOT IN  (RPG400);;TRUE;RPG400
1008072;Avoid using dynamic SQL (EXECUTE IMMEDIATE)  (RPG400);;FALSE;RPG400
1008074;Specify Error Subroutine for File Exception Handling  (RPG400);;FALSE;RPG400
1008076;Specify Program Status Data Area  (RPG400);;FALSE;RPG400
1008078;"Avoid using obsolete ""Arithmetic Operations"" Statement in RPG Programs (RPG-IV only)  (RPG400)";;FALSE;RPG400
1008080;"Avoid using obsolete ""String Operations"" statements in RPG Programs (RPG-IV only)  (RPG400)";;FALSE;RPG400
1008082;"Avoid using obsolete ""Assignment Operations"" statements in RPG Programs (RPG-IV only)  (RPG400)";;FALSE;RPG400
1008084;"Avoid using obsolete ""Conditional Operations"" statements in RPG Subroutines (RPG-IV only)  (RPG400)";;FALSE;RPG400
1008086;"Avoid using obsolete ""Date Operations"" statements in RPG Programs (RPG-IV only)  (RPG400)";;FALSE;RPG400
1008088;"Avoid using obsolete ""Definition/Allocation/Array Operations"" statements in RPG Programs (RPG-IV only)  (RPG400)";;FALSE;RPG400
1008090;"Avoid using obsolete ""Bit Operations"" statements in RPG Programs  (RPG400)";;FALSE;RPG400
1008092;"Avoid using obsolete ""Call Operations"" statements in RPG Programs (RPG-IV only)  (RPG400)";;FALSE;RPG400
1008096;Better to use QUALIFIED data structures  (RPG400);;FALSE;RPG400
1008098;Avoid using plain END statement, use the explained END statement like ENDIF, ENDDO, etc  (RPG400);;FALSE;RPG400
1008100;"Avoid using O-spec; use Printer Files instead  (RPG400)";;FALSE;RPG400
1008102;Avoid using I-spec (RPG-IV only)  (RPG400);;FALSE;RPG400
1008104;Avoid obsolete E-spec  (RPG400);;FALSE;RPG400
1008106;Avoid obsolete L-spec  (RPG400);;FALSE;RPG400
1008108;Avoid using GOTO statement in RPG Programs  (RPG400);;FALSE;RPG400
1008110;Avoid Programs with more than X Subroutines  (RPG400);;FALSE;RPG400
1008112;Avoid Programs with more than X LoC and no Subroutines  (RPG400);;FALSE;RPG400
1008114;Avoid Programs with more than X Data Structures  (RPG400);;FALSE;RPG400
1008118;Avoid Programs with more than X lines of code  (RPG400);;FALSE;RPG400
1008120;Avoid Subroutines with more than X lines of code  (RPG400);;FALSE;RPG400
1008122;Avoid Procedures with more than X lines of code  (RPG400);;FALSE;RPG400
1008124;Avoid unreferenced Copy Members  (RPG400);;FALSE;RPG400
1008126;"Avoid defining File Disk if not used  (RPG400)""";;FALSE;RPG400
1009014;Avoid Programs with High Fan-In   (RPG300);;FALSE;RPG300
1009016;Avoid Subroutines with High Fan-In  (RPG300);;FALSE;RPG300
1009020;Avoid Programs with High Fan-Out  (RPG300);;TRUE;RPG300
1009022;Avoid Subroutines with High Fan-Out  (RPG300);;FALSE;RPG300
1009026;Avoid using internally described files  (RPG300);;FALSE;RPG300
1009028;Avoid Programs with High Cyclomatic Complexity  (RPG300);;TRUE;RPG300
1009030;Avoid Subroutines with High Cyclomatic Complexity  (RPG300);;FALSE;RPG300
1009034;Avoid Subroutines with nested if Statements  (RPG300);;FALSE;RPG300
1009038;Avoid unreferenced Programs  (RPG300);;FALSE;RPG300
1009040;Avoid unreferenced Subroutines  (RPG300);;FALSE;RPG300
1009042;Avoid undocumented RPG300 Programs  (RPG300);;TRUE;RPG300
1009048;Avoid Programs with a very low comment/code ratio  (RPG300);;FALSE;RPG300
1009054;Avoid Programs with COUNT(*) statement  (RPG300);;FALSE;RPG300
1009056;Avoid Programs With Queries on more than 4 Tables  (RPG300);;FALSE;RPG300
1009058;Avoid Programs With Queries using GROUP BY  (RPG300);;FALSE;RPG300
1009060;Avoid Programs with SELECT * statement  (RPG300);;FALSE;RPG300
1009062;Avoid Programs with Subqueries  (RPG300);;FALSE;RPG300
1009066;Avoid Programs with too many WHERE Clauses  (RPG300);;FALSE;RPG300
1009068;Avoid using NOT EXISTS  (RPG300);;TRUE;RPG300
1009070;Avoid using NOT IN  (RPG300);;TRUE;RPG300
1009072;Avoid using dynamic SQL (EXECUTE IMMEDIATE)  (RPG300);;FALSE;RPG300
1009074;Specify Error Subroutine for File Exception Handling  (RPG300);;FALSE;RPG300
1009090;"Avoid using obsolete ""Bit Operations"" statements in RPG Programs  (RPG300)";;FALSE;RPG300
1009098;Avoid using plain END statement, use the explained END statement like ENDIF, ENDDO, etc  (RPG300);;FALSE;RPG300
1009110;Avoid Programs with more than X Subroutines  (RPG300);;FALSE;RPG300
1009112;Avoid Programs with more than X LoC and no Subroutines  (RPG300);;FALSE;RPG300
1009118;Avoid Programs with more than X lines of code  (RPG300);;FALSE;RPG300
1009120;Avoid Subroutines with more than X lines of code  (RPG300);;FALSE;RPG300
1009124;Avoid unreferenced Copy Members  (RPG300);;FALSE;RPG300
1009126;Avoid defining File Disk if not used  (RPG300);;FALSE;RPG300
1011010;Avoid Logical File without associated Physical File  (DDS400);;FALSE;DDS400
1011014;Avoid unreferenced Physical file  (DDS400);;FALSE;DDS400
1011016;Avoid unreferenced Logical file  (DDS400);;FALSE;DDS400
1011018;Avoid Logical Files using DYNSLT  (DDS400);;FALSE;DDS400
1011022;Avoid Physical files with more than X associated LF  (DDS400);;FALSE;DDS400
1011024;Avoid Physical files with more than X fields  (DDS400);;FALSE;DDS400
1011026;Avoid unreferenced Display Files  (DDS400);;FALSE;DDS400
1011028;Avoid unreferenced Printer Files  (DDS400);;FALSE;DDS400
1011030;Avoid Physical files with fields defined locally  (DDS400);;FALSE;DDS400
1012010;MONMSG command must be formated    (CL400);;FALSE;CL400
1012012;Avoid Programs with High Cyclomatic Complexity    (CL400);;TRUE;CL400
1012014;Avoid locking object by ALCOBJ command    (CL400);;FALSE;CL400
1012016;Avoid unreferenced CL Programs  (CL400);;FALSE;CL400
1012018;Avoid use of DLYJOB  (CL400);;FALSE;CL400
1012020;Avoid use of RCLRSC  (CL400);;FALSE;CL400
1012022;Avoid use of *NOMAX  (CL400);;TRUE;CL400
1012024;Avoid use of OPNQRYF  (CL400);;FALSE;CL400
1012026;Do not use MONMSG CPF0000 without EXEC  (CL400);;FALSE;CL400
1006000;Avoid scripts using SQL static statements (Shell);;FALSE;Shell
1006002;Avoid scripts and functions with SQL code in temporary files (Shell);;FALSE;Shell
1006004;Avoid unreferenced Programs  (Shell);;FALSE;Shell
1006006;Avoid unreferenced Functions  (Shell);;FALSE;Shell
1006008;Avoid programs with low comment / code ratio  (Shell);;FALSE;Shell
1006010;Avoid script without interpretor access path  (Shell);;FALSE;Shell
1006012;Avoid functions without returning exit code  (Shell);;FALSE;Shell
1006014;Function should not be named as UNIX commands  (Shell);;FALSE;Shell
1520102;"SiebelReview: Custom BC Based On S_PARTY Table Missing the ""Inner Join Extension Table"" User Property";;TRUE;Siebel
1520106;SiebelReview: Avoid bad BusComp configuration when using Standard 1:M Extension Tables;;FALSE;Siebel
1520108;SiebelReview: Avoid bad Link configuration when using Standard 1:M Extension Tables;;FALSE;Siebel
1520110;SiebelReview: Incorrect Join Specification To 1:1 Extension Table ROW_ID;;FALSE;Siebel
1520112;SiebelReview: Missing Join Specification for Custom Joins;;FALSE;Siebel
1520114;SiebelReview: Pick Maps Missing or Incorrectly Defined;;FALSE;Siebel
1520124;Siebel: Don't associate Views to more than 1 Screen;;FALSE;Siebel
1520126;SiebelReview: Duplicate Column Mappings;;FALSE;Siebel
1520128;SiebelReview: PickList Not Defined;;FALSE;Siebel
1520140;SiebelScriptingReview: Unilingual Error messages scripted;;FALSE;Siebel
1520160;Siebel: Don't delete standard extension columns (ATTRIB_);;FALSE;Siebel
1520162;Siebel: Do not add custom Fields to a Siebel Base table;;FALSE;Siebel
1520180;Siebel eScript: Avoid Functions with High Cyclomatic Complexity;;FALSE;Siebel
1520182;Siebel eScript: Avoid missing default Case handling in Switch Construct in Functions;;FALSE;Siebel
1520220;Siebel eScript: Avoid empty Functions;;FALSE;Siebel
1520322;Siebel eScript: Avoid setting Scripts to Inactive;;FALSE;Siebel
1520324;Siebel: Avoid inactive elements in an Applet;;FALSE;Siebel
1520326;Siebel: Avoid unreferenced Fields in Business Component;;FALSE;Siebel
1520328;Siebel: Avoid unreferenced Columns in Tables;;FALSE;Siebel
1520380;Siebel: Applet's name should contain the type;;FALSE;Siebel
1520382;Siebel: View's name should have an initial capatilized word only and no special characters;;FALSE;Siebel
1520384;Siebel: BusComp's name should have an initial capatilized word only and no special characters;;FALSE;Siebel
1520386;Siebel: One-to-One Extension tables should be suffixed with _X;;FALSE;Siebel
1520388;Siebel: One-to-Many Extension tables should be suffixed with _XM;;FALSE;Siebel
1520390;Siebel: BC Field name should not end with a question mark;;FALSE;Siebel
1520420;Siebel: Every Added Applet should have a title;;FALSE;Siebel
1520422;Siebel: Applets from the same view cannot have the same title;;FALSE;Siebel
1520440;Siebel eScript: Avoid undocumented Functions;;FALSE;Siebel
1520442;Siebel eScript: Avoid Functions with a low comment/code ratio;;FALSE;Siebel
1520460;Siebel eScript: Avoid exception handling on Loops in Functions;;FALSE;Siebel
1520480;SiebelReview: Avoid BusComp using Sort specifications on non-indexed Fields;;TRUE;Siebel
1520482;SiebelReview: Avoid PickList using Sort specifications on non-indexed Fields;;TRUE;Siebel
1520484;SiebelReview: Avoid Link using Sort specifications on non-indexed Fields;;TRUE;Siebel
1520486;SiebelReview: Avoid BusComp using Search specifications on non-indexed Fields;;TRUE;Siebel
1520488;SiebelReview: Avoid PickList using Search specifications on non-indexed Fields;;TRUE;Siebel
1520490;SiebelReview: Avoid Link using Search specifications on non-indexed Fields;;TRUE;Siebel
1520492;SiebelReview: Avoid Applet using Search specifications on non-indexed Fields;;TRUE;Siebel
1520494;Siebel eScript: Avoid complex PreGetFieldValue Functions;;FALSE;Siebel
1520496;Siebel eScript: Avoid using ExecuteQuery() statement in Functions;;FALSE;Siebel
1520498;SiebelReview: Force Active property Set to TRUE at BusComp level;;FALSE;Siebel
1520500;SiebelReview: Force Active BusComp Field Property Set to TRUE;;FALSE;Siebel
1520502;SiebelReview: Link Specification For BusComp Field Property Set To TRUE;;FALSE;Siebel
1520508;SiebelReview: Nested MVFs;;FALSE;Siebel
1520510;SiebelScriptingReview: Explicit Object Release;;FALSE;Siebel
1520512;SiebelScriptingReview: Scripting The PreCanInvokeMethod Event For A Business Service;;FALSE;Siebel
1520540;Siebel: Avoid too many MVG on list applet;;FALSE;Siebel
1520544;Siebel: Don't overload Siebel Tables;;FALSE;Siebel
1520548;SiebelReview: MVL Primary Configuration;;FALSE;Siebel
1520550;SiebelReview: Check No Match Property Set to TRUE for MVLs;;FALSE;Siebel
1520552;SiebelReview: Joins to XM Tables;;FALSE;Siebel
1520554;SiebelReview: Using Extension Tables;;FALSE;Siebel
1520580;Siebel eScript: Avoid Functions without Try, Catch and Finally block;;FALSE;Siebel
1520582;Siebel eScript: Avoid Functions destroying variables outside of the finally clause;;FALSE;Siebel
1520584;Siebel eScript: Avoid Functions having Return statement in the Finally clause;;FALSE;Siebel
1520586;Siebel eScript: Prefer using GotoView in the Finally clause of a Function;;FALSE;Siebel
1520588;Siebel Scripting Review: Using Error Code in scripts;;FALSE;Siebel
1520680;SiebelReview: State Model on BusComps Not Based on CSSBCBase;;FALSE;Siebel
1520720;Siebel: Defining Ancestry of Custom Applets;;FALSE;Siebel
1520722;Siebel: Defining Ancestry of Custom Business Components;;FALSE;Siebel
1520724;Siebel: Length of the Column should not exceed the length of the Field;;FALSE;Siebel
1520726;Siebel eScript: Avoid putting all code in the Applet_PreInvokeMethod event;;FALSE;Siebel
1520728;Siebel eScript: Avoid putting all code in the Service_PreInvokeMethod event;;FALSE;Siebel
1520730;Siebel eScript: Prefer SWITCH over nested IF-THEN-ELSE in Functions;;FALSE;Siebel
1520732;Siebel eScript: Use DeleteRecord Method only inside Loops located in Functions;;FALSE;Siebel
1520734;Siebel eScript: Avoid using multiple conditions in IF constructions in Functions;;FALSE;Siebel
1520736;Siebel: Business Component Field should have same type as related Table Column;;FALSE;Siebel
1520738;Siebel eScript: Avoid Functions using compiler directives like define and if;;FALSE;Siebel
1520742;Siebel Scripting Review: Use of the SetViewMode() method;;FALSE;Siebel
1520760;SiebelReview: Adding System Columns as BusComp Field Objects Definitions;;FALSE;Siebel
1520762;SiebelReview: Controls or List Columns Based on Non-Existent Fields;;FALSE;Siebel
1520764;SiebelReview: Duplicate Item Identifiers;;FALSE;Siebel
1520774;SiebelScriptReview: Setting field values using hardcoded values;;FALSE;Siebel
1520822;SiebelReview: View Visibility Settings;;FALSE;Siebel
1520824;SiebelReview: Incorrect Thread Applet, Title, or Field Properties;;FALSE;Siebel
1520826;SiebelReview: Custom Business Component Contains No Required Fields;;FALSE;Siebel
1520860;Siebel: Avoid Business Objects referencing too many Business Components;;FALSE;Siebel
1520862;Siebel: Avoid Business Components referencing more than X tables;;FALSE;Siebel
1520864;SiebelReview: Too Many Applets on a View;;FALSE;Siebel
1520866;SiebelReview: Excessive Number of List Columns in a List Applet;;FALSE;Siebel
1520868;Siebel eScript: Avoid Functions with more than X variables;;FALSE;Siebel
1520880;Siebel eScript: Avoid Functions with more than X Lines of Code;;FALSE;Siebel
1521000;Siebel: Don't delete Standard Tables;;FALSE;Siebel
1521002;Siebel: Don't delete Standard Business Components;;FALSE;Siebel
1521004;Siebel: Don't delete Standard Applets;;FALSE;Siebel
1521006;Siebel: Don't delete Standard Views;;FALSE;Siebel
1521008;Siebel: Don't delete Standard Screens;;FALSE;Siebel
1521010;Siebel: Don't delete Standard Business Objects;;FALSE;Siebel
1521012;Siebel: Don't delete Standard Business Services;;FALSE;Siebel
1521500;Siebel: Avoid unreferenced Tables;;FALSE;Siebel
1521502;Siebel: Avoid unreferenced Business Components;;FALSE;Siebel
1521504;Siebel: Avoid unreferenced Applets;;FALSE;Siebel
1521506;Siebel: Avoid unreferenced Views;;FALSE;Siebel
1521508;Siebel: Avoid unreferenced Screens;;FALSE;Siebel
1521510;Siebel: Avoid unreferenced Business Objects;;FALSE;Siebel
1521512;Siebel: Avoid unreferenced Business Services;;FALSE;Siebel
1521700;Siebel: Table's name should have a designated prefix like XX_LABEL;;FALSE;Siebel
1521702;Siebel: Business Component's name should begin with Company prefix;;FALSE;Siebel
1521704;Siebel: Applet's name should begin with Company prefix;;FALSE;Siebel
1521706;Siebel: View's name should begin with Company prefix;;FALSE;Siebel
1521708;Siebel: Screen's name should begin with Company prefix;;FALSE;Siebel
1521710;Siebel: Business Object's name should begin with Company prefix;;FALSE;Siebel
1521712;Siebel: Business Service's name should begin with Company prefix;;FALSE;Siebel
1522000;Siebel: Avoid undocumented Tables;;FALSE;Siebel
1522002;Siebel: Avoid undocumented Business Components;;FALSE;Siebel
1522004;Siebel: Avoid undocumented Applets;;FALSE;Siebel
1522006;Siebel: Avoid undocumented Views;;FALSE;Siebel
1522008;Siebel: Avoid undocumented Screens;;FALSE;Siebel
1522010;Siebel: Avoid undocumented Business Objects;;FALSE;Siebel
1522012;Siebel: Avoid undocumented Business Services;;FALSE;Siebel
1040002;Avoid disabling CSRF Protection (Spring Security);;TRUE;JEE
1040006;Always set Content-Security-Policy for spring application;;TRUE;JEE
1040008;Ensure declaring formLogin after requesting authorization and authentication;;TRUE;JEE
1040010;Always delete the cookies during the logout;;TRUE;JEE
1040012;HTTP user session must be invalidated during logout;;TRUE;JEE
1040014;Avoid using Spring Security's debug mode;;FALSE;JEE
1040016;PermitAll or user role should be specified to access URL(s) of the application;;TRUE;JEE
1040018;Ensure the X-Frame-Options header is setup (Spring);;TRUE;JEE
1040024;Spring Boot Shutdown Actuator Endpoint must be secured from unauthenticated access.;;TRUE;JEE
1040026;Avoid not providing an explicit HTTP method in @RequestMapping methods;;TRUE;JEE
1040030;Avoid Using Generic Authentication Exception Class;;FALSE;JEE
1040032;Avoid Using ControllerAdvice And HandlerExceptionResolver simultaneously;;FALSE;JEE
1040034;StrictHttpFirewall should be set as Http Firewall before Spring Security 5.0.1, 4.2.4, and 4.1.5;;TRUE;JEE
1040036;Avoid using STOMP Spring messaging module before Spring 5.0.5 and 4.3.16;;TRUE;JEE
1040038;Avoid using Spring Security Path Matching Inconsistency before Spring Framework 3.2.x, 4.0.x, 4.1.x, 4.2.x;;FALSE;JEE
1040042;Avoid using Spring Security in combination with Spring Framework 5.0.5;;TRUE;JEE
1040044;Avoid using UnZipTransformer of spring-integration-zip prior to version 1.0.1;;TRUE;JEE
1101000;Never use SQL queries with a cartesian product (SQL);;FALSE;ALL TECHNOLOGIES
1101002;Never use SQL queries with a cartesian product on XXL Tables (SQL);;TRUE;ALL TECHNOLOGIES
1101004;Avoid non-indexed SQL queries;;FALSE;ALL TECHNOLOGIES
1101006;Avoid non-indexed XXL SQL queries;;TRUE;ALL TECHNOLOGIES
1101008;Avoid non-SARGable queries;;FALSE;ALL TECHNOLOGIES
1101010;Avoid NATURAL JOIN queries;;FALSE;ALL TECHNOLOGIES
1101012;Specify column names instead of column numbers in ORDER BY clauses;;FALSE;ALL TECHNOLOGIES
1101014;Avoid queries using old style join convention instead of ANSI-Standard joins (SQL);;FALSE;ALL TECHNOLOGIES
1101016;Avoid Artifacts with too many parameters (SQL);;FALSE;SQLAnalyzer
1101018;Avoid using the GROUP BY clause;;FALSE;ABAP/SQLAnalyzer
1101020;Avoid using quoted identifiers;;FALSE;SQLAnalyzer
1101022;Avoid Tables without Primary Key (SQL);;TRUE;SQLAnalyzer
1101024;Avoid using dynamic SQL in SQL Artifacts;;FALSE;ABAP/SQLAnalyzer
1101026;Always define column names when inserting values;;FALSE;ALL TECHNOLOGIES
1101028;Use MINUS or EXCEPT operator instead of NOT EXISTS and NOT IN subqueries;;FALSE;ALL TECHNOLOGIES
1101030;Avoid Artifacts with queries on too many Tables and/or Views;;FALSE;ABAP/SQLAnalyzer
1101032;Avoid exists and not exists independent clauses (SQL);;TRUE;ALL TECHNOLOGIES
1101034;DISTINCT should not be used in SQL SELECT statements;;FALSE;ALL TECHNOLOGIES
1101036;Use ANSI standard operators in SQL WHERE clauses;;FALSE;C/C#/C++/C/C++/Cobol/JEE/PowerBuilder/Python/VB.NET/Visual Basic
1101038;Replace OR conditions testing equality on the same identifier in SQL WHERE clauses by an IN test condition;;FALSE;ALL TECHNOLOGIES
1101040;Avoid empty catch blocks (SQL);;TRUE;SQLAnalyzer
1101042;Table naming convention - character set control (SQL);;FALSE;SQLAnalyzer
1101044;View naming convention - character set control (SQL);;FALSE;SQLAnalyzer
1101046;Package naming convention - prefix control (SQL);;FALSE;SQLAnalyzer
1101048;Package Function naming convention - prefix control (SQL);;FALSE;SQLAnalyzer
1101050;Package Stored Procedure naming convention - prefix control (SQL);;FALSE;SQLAnalyzer
1101052;Use WHEN OTHERS in exception management (SQL);;TRUE;SQLAnalyzer
1101054;Never use WHEN OTHER THEN NULL;;TRUE;SQLAnalyzer
1101056;Avoid large Tables - too many columns (SQL);;FALSE;SQLAnalyzer
1101058;Do not mix ANSI and non-ANSI JOIN syntax in the same query;;FALSE;ALL TECHNOLOGIES
1101060;LIKE operator should not start with a wildcard character;;FALSE;ALL TECHNOLOGIES
1101062;Use at most one statement per line (SQL);;FALSE;ABAP/SQLAnalyzer
1101064;Avoid cascading Triggers (SQL);;FALSE;SQLAnalyzer
1101066;Avoid improperly written triangular joins with XXL tables;;FALSE;ALL TECHNOLOGIES
1101068;Avoid synonym with both private and public definition;;FALSE;SQLAnalyzer
1101070;Avoid explicit comparison with NULL;;FALSE;ALL TECHNOLOGIES
1101072;Tables should be aliased;;FALSE;ALL TECHNOLOGIES
1101074;Tables aliases should not end with a numeric suffix;;FALSE;ALL TECHNOLOGIES
1101076;Column references should be qualified;;FALSE;ALL TECHNOLOGIES
1101078;Prefer PRIVATE to PUBLIC synonym;;FALSE;SQLAnalyzer
1101080;Avoid orphaned synonyms;;FALSE;SQLAnalyzer
1101082;Avoid looping chain of synonyms;;FALSE;SQLAnalyzer
1101084;Avoid Cursors inside a loop (SQL);;TRUE;SQLAnalyzer
1101086;VARCHAR2 and NVARCHAR2 should be used;;FALSE;SQLAnalyzer
1101088;LONG and LONG RAW datatypes should no longer be used;;FALSE;SQLAnalyzer
1042004;Avoid Duplicate Struts validation forms with the same name;;FALSE;JEE
1042008;Avoid using ActionForward with untrusted data source to prevent file path disclosure;;TRUE;JEE
1042010;Avoid using ParametersInterceptor with class parameter for Struts 2.3.16 (and older);;TRUE;JEE
1042012;Avoid Unused Validation Form in Struts 1.x;;FALSE;JEE
1042016;Avoid Struts action Mapping with disabled validator ;;TRUE;JEE
1042018;Avoid Missing Form Bean in Struts 1.x;;FALSE;JEE
1042020;Avoid Struts Invalidated Action Form 1.x;;TRUE;JEE
1042022;Avoid using CookieInterceptor with Struts 2.3.16 (and Older);;TRUE;JEE
1042024;Avoid Unescaped User-controlled Input attribute in Struts 1.x and 2.x;;TRUE;JEE
1042026;Avoid Action Mapping based on wildcards with Struts 2.3.14.2 and older;;TRUE;JEE
1042028;Avoid activating alwaysSelectFullNamespace when actions configured without namespace or with a wildcard namespace for Struts pre 2.3.34 and pre 2.5.1;;TRUE;JEE
1042030;Avoid using Default exclude patterns (excludeParams) for Struts 2.3.20 ( and older);;FALSE;JEE
1042032;Avoid using setters with Struts 2;;TRUE;JEE
1042036;Avoid Long request parameter names in Struts 2.0.0 - struts 2.3.4;;FALSE;JEE
1042040;Avoid using Struts URLValidator with version before 2.5.13;;TRUE;JEE
1042042;Avoid using Rest Plugin with XStream handler to deserialise XML requests in Struts 2.1.2 - Struts 2.3.33, Struts 2.5 - Struts 2.5.12;;TRUE;JEE
1042046;Avoid Using Dynamic Method Invocation for Apache Struts 2.x;;TRUE;JEE
1042050;Avoid using special top object in struts 2.0.0 - struts 2.3.24;;TRUE;JEE
1042052;Avoid using JSON-lib library for Rest Plugin of Struts 2.5 to 2.5.14;;TRUE;JEE
1055000;Avoid using unsecured cookie (Swift);;TRUE;Swift
1055002;Avoid using the call of web service with iOS/Swift API inside a loop;;TRUE;Swift
1055004;Avoid creating file without protection (Swift);;TRUE;Swift
1055006;Avoid weak cryptographic hash (Swift);;TRUE;Swift
1055008;Avoid weak encryption key size (Swift);;TRUE;Swift
1055010;Avoid synchronizing the credentials with iCloud (Swift);;FALSE;Swift
